email,phone,first_name,last_name,company,country,customer_type,customer_subtype,geography,engagement_level,consent_status,consent_source,priority,source,tags,category,source_file
loopbyloopstudio@gmail.com,+15088633423,Loop by Loop Studio,,Loop by Loop Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
869-2600loveyarnshop@gmail.com,+16038692600,LYS Love Yarn Shop,,LYS Love Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
support@starapps.studio,+14177662544,Mad Knitter's Yarn,,Mad Knitter's Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
jonne@manmadebyjonne.com,+14018290015,Manmade By Jonne Textile Studio,,Manmade By Jonne Textile Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
questions@mendedheartsquilting.com,+15158364280,Mended Hearts Quilting & Boutique,,Mended Hearts Quilting & Boutique,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
merristitches@comcast.net,+16034319922,Merri Stitches,,Merri Stitches,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@millardsewing.com,+14028951911,Millard Sewing Center,,Millard Sewing Center,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
contactus@nebraskaquiltcompany.com,+14027217752,Nebraska Quilt Company,,Nebraska Quilt Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@newenglandfabrics.com,+16033528683,New England Fabrics & Decorating Center,,New England Fabrics & Decorating Center,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
nightingalefibers@myfairpoint.net,+16035476645,Nightingale Fibers,,Nightingale Fibers,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@nomeschoolhouse.com,+17018507764,Nome Schoolhouse Inn and Event Center,,Nome Schoolhouse Inn and Event Center,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@nekinc.com,+14017270500,North East Knitting Inc,,North East Knitting Inc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
northeastfiberarts@gmail.com,+18022888081,Northeast Fiber Arts Center,,Northeast Fiber Arts Center,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@notionvt.com,+18022256200,Notion Fabric & Craft,,Notion Fabric & Craft,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@nutsandboltsfabric.com,+16056625758,Nuts & Bolts Fabric,,Nuts & Bolts Fabric,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
paperpenpalette@gmail.com,+16035151027,"Paper, Pen & Palette",,"Paper, Pen & Palette",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sales@paradisefibers.com,+15095367746,Bill,Romine,Paradise Fibers,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
bel@pictwool.com,+16036542375,Pict Wool LLC,,Pict Wool LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@pintuckandpurl.com,+16034187157,Pintuck & Purl,,Pintuck & Purl,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
pinwheelfabric@sbcglobal.net,+15018474177,Pinwheel Fabrics,,Pinwheel Fabrics,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@pleasantpheasant.com,+17019655000,Pleasant Pheasant Fabrics,,Pleasant Pheasant Fabrics,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
prairiefiberarts@outlook.com,+12182840004,Prairie Fiber Arts Center,,Prairie Fiber Arts Center,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@prairieroadyarn.com,+16052711577,Prairie Road Yarn,,Prairie Road Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
quilting@quiltconnectionsd.com,+16053550178,"Quilt Connection, Etc. Inc.",,"Quilt Connection, Etc. Inc.",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
quiltessential@hotmail.com,+17016623634,Quilt Essential,,Quilt Essential,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
quilterscupboard@yahoo.com,+15159638758,Quilter's Cupboard,,Quilter's Cupboard,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
reddoor@rae-bon.com,+17014337203,Rae-Bon Sew & Quilt Shop,,Rae-Bon Sew & Quilt Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
julie@reflections-framing.com,+14023311740,Julie,,Reflections Framing & Stitching,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
rsi2@live.com,+17018379584,Restore Thrift Store,,Restore Thrift Store,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sagercreekquilts@gmail.com,+14795245244,Sager Creek Quilts,,Sager Creek Quilts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@sasquatchyarn.com,+15098180280,Sasquatch Yarn and More,,Sasquatch Yarn and More,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@scratchsupplyco.com,,Scratch Supply Co.,,Scratch Supply Co.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
info@seaneedles.com,+13025390574,Sea Needles,,Sea Needles,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sewingfs@gmail.com,+14794845351,Sewing Machine Center & Fabric,,Sewing Machine Center & Fabric,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
twosistersvermont@gmail.com,+18024969040,Shades of Winter Yarn Shop,,Shades of Winter Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
e7d54b729aaf49ea8b2f80dae22860aa@sentry.zipify.com,+13022761315,Sheepskin Gifts,,Sheepskin Gifts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cinnanene@yahoo.com,+17012029747,Shenene's Hook & Nook,,Shenene's Hook & Nook,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
ann@shepherdsneedle.com,+15012216990,Ann,,Shepherd’s Needle,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
singspin@madriver.com,+18022448025,Singing Spindle Spinnery,,Singing Spindle Spinnery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
slipknitswest@gmail.com,+16054305154,SlipKnits,,SlipKnits,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@smittenyarnco.com,+16034984378,Smitten Yarn Co.,,Smitten Yarn Co.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@specialtiesinwool.com,+18022299427,Specialties In Wool,,Specialties In Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kelsey@spindleshuttleandneedle.com,+14024051971,"Spindle, Shuttle, and Needle",,"Spindle, Shuttle, and Needle",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@spinningyarnsnh.com,+16037406476,Spinning Yarns,,Spinning Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
mediarrowco@gmail.com,+17014303892,Spotted Turtle Crafts,,Spotted Turtle Crafts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
craftymaker401@gmail.com,+14013375578,Stitch Source,,Stitch Source,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sew@stitchedinstone.net,+16036424220,Stitched In Stone,,Stitched In Stone,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@stitchinpostinc.com,+15012270288,Stitchin Post,,Stitchin Post,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@sunvalleyfabric.com,+12087881331,Sun Valley Fabric Granary,,Sun Valley Fabric Granary,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
tlfhelp@tandyleather.com,+15152656521,Tandy Leather Des Moines - 06,,Tandy Leather Des Moines - 06,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
thebountifulewe@gmail.com,+17014918722,The Bountiful Ewe,,The Bountiful Ewe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
craftyretreat@gmail.com,+14798419132,The Crafty Retreat,,The Crafty Retreat,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
thedroppedstitch@outlook.com,+13039055418,The Dropped Stitch,,The Dropped Stitch,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@elegantewe.com,+16032260066,The Elegant Ewe,,The Elegant Ewe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
theemptybobbin@yahoo.com,+17017201487,The Empty Bobbin,,The Empty Bobbin,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sewvac@midconetwork.com,+16052254203,The Fabric Bin,,The Fabric Bin,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
paulahogge@gmail.com,,The Frolicking Goddess,,The Frolicking Goddess,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
customerservice@thehookandneedlenookllc.com,+15093689527,"The Hook & Needle Nook, LLC",,"The Hook & Needle Nook, LLC",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@knitterynook.com,+15152322587,The Knittery Nook & Fibre Co.,,The Knittery Nook & Fibre Co.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
tracy@brownsheep.com,+14023625737,Tracy,,The Quilt Basket,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
